id,page_num,kode_uraian,indikator,baseline_2024,target_2026,pagu_2026,target_2027,pagu_2027,target_2028,pagu_2028,target_2029,pagu_2029,target_2030,pagu_2030,perangkat_daerah,lokasi_keterangan,created_at
656,12,,kabupaten/kota (Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
657,12,2.09.05.2.01.0008 - Koordinasi dan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
658,12,sinkronisasi keamanan dan mutu pangan,,,,25000000,,25000000,,25000000,,25000000,,25000000,,,2026-09-17 23:10:24.953977+00
659,12,segar asal tumbuhan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
660,12,"Terlaksananya koordinasi, dan","Jumlah pelaksanaan koordinasi,",,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
661,12,sinkronisasi keamanan dan mutu pangan,dan sinkronisasi keamanan dan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
662,12,segar asal tumbuhan,mutu pangan segar asal tumbuhan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
663,12,,,1,1,25000000,1,25000000,1,25000000,1,25000000,1,25000000,,,2026-09-17 23:10:24.953977+00
664,12,,(Laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
665,12,3.25 -  URUSAN PEMERINTAHAN,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
666,12,BIDANG KELAUTAN  DAN PERIKANAN,,,,775000000,,776000000,,777100000,,778100000,,778100000,,,2026-09-17 23:10:24.953977+00
667,12,3.25.03 - PROGRAM PENGELOLAAN,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
668,12,PERIKANAN TANGKAP,,,,250000000,,250000000,,250000000,,250000000,,250000000,,,2026-09-17 23:10:24.953977+00
669,12,Meningkatnya produksi perikanan,Jumlah Produksi Perikanan,,,,,,,,,,,,00 - DINAS,,2026-09-17 23:10:24.953977+00
670,12,tangkap,Tangkap (Ton),237,237,250000000,238,250000000,239,250000000,240,250000000,241,250000000,KETAHANAN PANGAN DAN,,2026-09-17 23:10:24.953977+00
671,12,3.25.03.2.01 - Pengelolaan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
672,12,"Penangkapan Ikan di Wilayah Sungai,",,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
673,12,"Danau, Waduk, Rawa, dan Genangan Air",,,,90000000,,50000000,,50000000,,50000000,,50000000,,,2026-09-17 23:10:24.953977+00
674,12,Lainnya yang Dapat Diusahakan dalam 1,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
675,12,(Satu) Daerah Kabupaten/ Kota,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
676,12,Tersedianya Data dan Informasi Sumber,Jumlah Data dan Informasi Sumber,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
677,12,Daya Ikan di Perairan Darat dalam Satu,Daya Ikan di Perairan Darat dalam,12,12,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
678,12,Kabupaten/Kota,Satu Kabupaten/Kota yang,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
679,12,,,,,90000000,12,50000000,12,50000000,12,50000000,12,50000000,,,2026-09-17 23:10:24.953977+00
680,12,,Tersedia (Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
681,12,3.25.03.2.01.0001 - Penyediaan Data,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
682,12,dan Informasi Sumber Daya Ikan,,,,90000000,,50000000,,50000000,,50000000,,50000000,,,2026-09-17 23:10:24.953977+00
683,12,Tersedianya Data dan Informasi Sumber,Jumlah Data dan Informasi Sumber,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
684,12,Daya Ikan di Perairan Darat dalam Satu,Daya Ikan di Perairan Darat dalam,,,,12,50000000,,50000000,12,50000000,,,,,2026-09-17 23:10:24.953977+00
685,12,Kabupaten/Kota,Satu Kabupaten/Kota yang,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
686,12,,,12,12,90000000,,,12,,,,12,50000000,,,2026-09-17 23:10:24.953977+00
687,12,,Tersedia (Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
688,12,3.25.03.2.02 - Pemberdayaan Nelayan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
689,12,Kecil dalam Daerah Kabupaten/Kota,,,,160000000,,200000000,,200000000,,200000000,,200000000,,,2026-09-17 23:10:24.953977+00
690,12,Terlaksananya Pemberdayaan Nelayan,Jumlah Sarana dan Prasarana,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
691,12,Kecil dalam Daerah Kabupaten/Kota,Pemberdayaan Usaha Nelayan Skala Kecil (Unit),0,20,160000000,20,200000000,20,200000000,20,200000000,20,200000000,,,2026-09-17 23:10:24.953977+00
692,12,,Jumlah Nelayan Kecil yang,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
693,12,,Meningkat Kapasitasnya (Orang),75,50,,100,,100,,100,,100,,,,2026-09-17 23:10:24.953977+00
694,13,BIDANG URUSAN / PROGRAM /,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
695,13,OUTCOME / KEGIATAN /,INDIKATOR OUTCOME /,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
696,13,,,,,,,2027,,,,2029,,,,,2026-09-17 23:10:24.953977+00
697,13,SUBKEGIATAN OUTPUT,OUTPUT,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
698,13,,,TAHUN,,2026,,,,2028,,,,2030,PERANGKAT DAERAH,KETERANGAN,2026-09-17 23:10:24.953977+00
699,13,,,,TARGET,,TARGET,,TARGET,,TARGET,,TARGET,,,,2026-09-17 23:10:24.953977+00
700,13,,Jumlah Kelompok Nelayan Kecil,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
701,13,,yang Difasilitasi Pembentukan dan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
702,13,,Pengembangan Kelembagaannya,,5,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
703,13,,(Kelompok),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
704,13,3.25.03.2.02.0001 - Pengembangan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
705,13,Kapasitas Nelayan Kecil,,,,50000000,,100000000,,100000000,,100000000,,100000000,,,2026-09-17 23:10:24.953977+00
706,13,Meningkatnya Kapasitas Nelayan Kecil,Jumlah Nelayan Kecil yang Meningkat Kapasitasnya (Orang),75,50,50000000,100,100000000,100,100000000,100,100000000,100,100000000,,,2026-09-17 23:10:24.953977+00
707,13,3.25.03.2.02.0002 - Pelaksanaan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
708,13,Fasilitasi Pembentukan dan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
709,13,Pengembangan Kelembagaan Nelayan,,,,10000000,,0,,0,,0,,0,,,2026-09-17 23:10:24.953977+00
710,13,Kecil,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
711,13,Terlaksananya Fasilitasi Pembentukan,Jumlah Kelompok Nelayan Kecil,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
712,13,dan Pengembangan Kelembagaan,yang Difasilitasi Pembentukan dan,,,,,0,,0,,0,,,,,2026-09-17 23:10:24.953977+00
713,13,Nelayan Kecil,Pengembangan Kelembagaannya,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
714,13,,,,5,10000000,,,,,,,,0,,,2026-09-17 23:10:24.953977+00
715,13,,(Kelompok),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
716,13,3.25.03.2.02.0004 - Penyediaan Sarana,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
717,13,dan Prasarana Pemberdayaan Usaha,,,,100000000,,100000000,,100000000,,100000000,,100000000,,,2026-09-17 23:10:24.953977+00
718,13,Nelayan Skala Kecil,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
719,13,Tersedianya Sarana dan Prasarana,Jumlah Sarana dan Prasarana,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
720,13,Pemberdayaan Usaha Nelayan Skala,Pemberdayaan Usaha Nelayan,0,20,100000000,20,100000000,20,100000000,20,100000000,20,100000000,,,2026-09-17 23:10:24.953977+00
721,13,Kecil,Skala Kecil (Unit),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
722,13,3.25.04 - PROGRAM PENGELOLAAN,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
723,13,PERIKANAN BUDIDAYA,,,,325000000,,325000000,,325000000,,325000000,,325000000,,,2026-09-17 23:10:24.953977+00
724,13,Meningkatnya produksi perikanan,Jumlah Produksi Perikanan Hasil,,,,,,,,,,,,00 - DINAS,,2026-09-17 23:10:24.953977+00
725,13,budidaya,Budidaya Ikan Lele (Ton),358,"358,9",325000000,"359,8",325000000,"362,7",325000000,"364,6",325000000,"367,5",325000000,KETAHANAN PANGAN DAN,,2026-09-17 23:10:24.953977+00
726,13,,Jumlah Produksi Perikanan Hasil,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
727,13,,Budidaya Ikan Nila (Ton),2,"2,1",,"2,2",,"2,3",,"2,4",,"2,5",,,,2026-09-17 23:10:24.953977+00
728,13,3.25.04.2.02 - Pemberdayaan Pembudi,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
729,13,Daya Ikan Kecil,,,,100000000,,100000000,,104100000,,108800000,,108800000,,,2026-09-17 23:10:24.953977+00
730,13,,Jumlah Kelompok Pembudi Daya,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
731,13,Prioritas Daerah Agro Industri,Ikan Kecil yang Mengikuti Pengembangan Kapasitas,5,10,100000000,10,100000000,10,104100000,10,108800000,10,108800000,,,2026-09-17 23:10:24.953977+00
732,13,,(Kelompok),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
733,13,3.25.04.2.02.0001 - Pengembangan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
734,13,Kapasitas Pembudi Daya Ikan Kecil,,,,100000000,,100000000,,104100000,,108800000,,108800000,,,2026-09-17 23:10:24.953977+00
735,13,,Jumlah Kelompok Pembudi Daya,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
736,13,Terlaksananya Pengembangan,Ikan Kecil yang Mengikuti,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
737,13,Kapasitas Pembudi Daya Ikan Kecil,Pengembangan Kapasitas,5,10,100000000,10,100000000,10,104100000,10,108800000,10,108800000,,,2026-09-17 23:10:24.953977+00
738,13,,(Kelompok),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
739,13,3.25.04.2.04 - Pengelolaan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
740,13,Pembudidayaan Ikan,,,,225000000,,225000000,,220900000,,216200000,,216200000,,,2026-09-17 23:10:24.953977+00
741,13,"Tersedianya data, informasi, dan",Jumlah Data dan Informasi,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
742,13,prasarana pembudidayaan ikan di satu,Pembudidayaan Ikan dalam 1,12,12,,12,225000000,12,,12,216200000,12,,,,2026-09-17 23:10:24.953977+00
743,13,daerah kabupaten/kota,(Satu) Daerah Kabupaten/Kota,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
744,13,,,,,225000000,,,,220900000,,,,216200000,,,2026-09-17 23:10:24.953977+00
745,13,,(Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
746,13,,Jumlah Prasarana Pembudidayaan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
747,13,,Ikan dalam 1 (Satu) Daerah,5,5,,5,,5,,5,,5,,,,2026-09-17 23:10:24.953977+00
748,13,,Kabupaten/Kota (Unit),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
749,13,3.25.04.2.04.0001 - Penyediaan Data,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
750,13,dan Informasi Pembudidayaan Ikan,,,,50000000,,50000000,,50000000,,50000000,,50000000,,,2026-09-17 23:10:24.953977+00
751,13,dalam 1 (Satu) Daerah Kabupaten/Kota,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
752,13,Tersedianya Data dan Informasi,Jumlah Data dan Informasi,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
753,13,Pembudidayaan Ikan dalam 1 (Satu),Pembudidayaan Ikan dalam 1,,12,50000000,12,,12,50000000,12,,12,50000000,,,2026-09-17 23:10:24.953977+00
754,13,Daerah Kabupaten/Kota,(Satu) Daerah Kabupaten/Kota,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
755,13,,,12,,,,50000000,,,,50000000,,,,,2026-09-17 23:10:24.953977+00
756,13,,(Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
757,14,BIDANG URUSAN / PROGRAM /,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
758,14,OUTCOME / KEGIATAN /,INDIKATOR OUTCOME /,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
759,14,,,,,,,2027,,,,2029,,,,,2026-09-17 23:10:24.953977+00
760,14,SUBKEGIATAN OUTPUT,OUTPUT,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
761,14,,,TAHUN,,2026,,,,2028,,,,2030,PERANGKAT,,2026-09-17 23:10:24.953977+00
762,14,,,,TARGET,,TARGET,,TARGET,,TARGET,,TARGET,,,,2026-09-17 23:10:24.953977+00
763,14,3.25.04.2.04.0002 - Penyediaan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
764,14,Prasarana Pembudidayaan Ikan dalam 1,,,,175000000,,175000000,,170900000,,166200000,,166200000,,,2026-09-17 23:10:24.953977+00
765,14,(Satu) Daerah Kabupaten/Kota,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
766,14,Tersedianya Prasarana Pembudidayaan,Jumlah Prasarana Pembudidayaan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
767,14,Ikan dalam 1 (Satu) Daerah,Ikan dalam 1 (Satu) Daerah,5,5,175000000,5,175000000,5,170900000,5,166200000,5,166200000,,,2026-09-17 23:10:24.953977+00
768,14,Kabupaten/Kota,Kabupaten/Kota (Unit),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
769,14,3.25.05 - PROGRAM PENGAWASAN,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
770,14,SUMBER DAYA KELAUTAN DAN,,,,25000000,,25000000,,25000000,,25000000,,25000000,,,2026-09-17 23:10:24.953977+00
771,14,PERIKANAN,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
772,14,Meningkatnya Kelestarian Laut dan,Kepatuhan pelaku usaha kelautan,,,,,,,,,,,,00 - DINAS,,2026-09-17 23:10:24.953977+00
773,14,Keanekaragaman Hayati,dan perikanan (%),0,20,25000000,20,25000000,20,25000000,20,25000000,20,25000000,KETAHANAN PANGAN DAN,,2026-09-17 23:10:24.953977+00
774,14,3.25.05.2.01 - Pengawasan Sumber,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
775,14,"Daya Perikanan di Wilayah Sungai,",,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
776,14,"Danau, Waduk, Rawa, dan Genangan Air",,,,25000000,,25000000,,25000000,,25000000,,25000000,,,2026-09-17 23:10:24.953977+00
777,14,Lainnya yang Dapat Diusahakan Dalam,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
778,14,Kabupaten/Kota,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
779,14,Terawasinya usaha budidaya ikan serta,Jumlah  pelaku usaha,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
780,14,pemasaran dan pengolahan hasil,pembudidayaan ikan yang diperiksa,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
781,14,perikanan sesuai kewenangan,kepatuhannya sesuai kewenangan,0,4,25000000,4,25000000,4,25000000,4,25000000,4,25000000,,,2026-09-17 23:10:24.953977+00
782,14,kabupaten/kota.,kabupaten/kota (Pelaku Usaha),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
783,14,,Jumlah pelaku usaha pemasaran,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
784,14,,hasil perikanan dan/atau usaha,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
785,14,,pengolahan hasil perikanan sesuai,0,4,,4,,4,,4,,4,,,,2026-09-17 23:10:24.953977+00
786,14,,kewenangan kabupaten/kota,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
787,14,,(Pelaku Usaha),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
788,14,3.25.05.2.01.0004 - Pengawasan usaha,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
789,14,pembudidayaan ikan sesuai kewenangan,,,,10000000,,10000000,,10000000,,10000000,,10000000,,,2026-09-17 23:10:24.953977+00
790,14,kabupaten/kota,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
791,14,,Jumlah  pelaku usaha,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
792,14,Terawasinya usaha pembudidayaan ikan,pembudidayaan ikan yang diperiksa,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
793,14,sesuai kewenangan kabupaten/kota,kepatuhannya sesuai kewenangan,0,4,10000000,4,10000000,4,10000000,4,10000000,4,10000000,,,2026-09-17 23:10:24.953977+00
794,14,,kabupaten/kota (Pelaku Usaha),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
795,14,3.25.05.2.01.0006 - Pengawasan usaha,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
796,14,pemasaran hasil perikanan dan/atau,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
797,14,usaha pengolahan hasil perikanan sesuai,,,,15000000,,15000000,,15000000,,15000000,,15000000,,,2026-09-17 23:10:24.953977+00
798,14,kewenangan kabupaten/kota,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
799,14,Usaha pemasaran hasil perikanan,Jumlah pelaku usaha pemasaran,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
800,14,dan/atau usaha pengolahan hasil,hasil perikanan dan/atau usaha,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
801,14,perikanan sesuai kewenangan,pengolahan hasil perikanan sesuai,0,4,15000000,4,15000000,4,15000000,4,15000000,4,15000000,,,2026-09-17 23:10:24.953977+00
802,14,kabupaten/kota yang diawasi,kewenangan kabupaten/kota (Pelaku Usaha),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
803,14,Meningkatnya Kelestarian Laut dan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
804,14,Keanekaragaman Hayati,,,,0,,0,,0,,0,,0,,,2026-09-17 23:10:24.953977+00
805,14,3.25.06 - PROGRAM PENGOLAHAN,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
806,14,DAN PEMASARAN HASIL PERIKANAN,,,,175000000,,176000000,,177100000,,178100000,,178100000,,,2026-09-17 23:10:24.953977+00
807,14,Meningkatnya konsumsi ikan oleh,,,,,,,,,,,,,00 - DINAS,,2026-09-17 23:10:24.953977+00
808,14,masyarakat,Angka Konsumsi Ikan (Kg/KAP/TH),28,29,175000000,29,176000000,29,177100000,29,178100000,29,178100000,KETAHANAN PANGAN DAN,,2026-09-17 23:10:24.953977+00
809,14,3.25.06.2.01 - Penerbitan Tanda Daftar,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
810,14,Usaha Pengolahan Hasil Perikanan bagi,,,,25000000,,25000000,,25000000,,25000000,,25000000,,,2026-09-17 23:10:24.953977+00
811,14,Usaha Skala Mikro dan Kecil,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
812,15,BIDANG URUSAN / PROGRAM /,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
813,15,OUTCOME / KEGIATAN /,INDIKATOR OUTCOME /,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
814,15,,,,,,,2027,,,,2029,,,,,2026-09-17 23:10:24.953977+00
815,15,SUBKEGIATAN OUTPUT,OUTPUT,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
816,15,,,TAHUN,,2026,,,,2028,,,,2030,PERANGKAT,,2026-09-17 23:10:24.953977+00
817,15,,,,TARGET,,TARGET,,TARGET,,TARGET,,TARGET,,,,2026-09-17 23:10:24.953977+00
818,15,Tersedianya Data dan Informasi Usaha,Jumlah Data dan Informasi  Usaha,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
819,15,Pemasaran dan Pengolahan Hasil,Pemasaran dan Pengolahan Hasil,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
820,15,Perikanan berdasarkan skala usaha dan,Perikanan berdasarkan skala usaha,0,4,25000000,4,25000000,4,25000000,4,25000000,4,25000000,,,2026-09-17 23:10:24.953977+00
821,15,risiko,dan risiko (Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
822,15,3.25.06.2.01.0005 - Penyediaan Data,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
823,15,dan Informasi Usaha Pemasaran dan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
824,15,Pengolahan Hasil Perikanan dalam 1,,,,25000000,,25000000,,25000000,,25000000,,25000000,,,2026-09-17 23:10:24.953977+00
825,15,(Satu) Daerah Kabupaten/Kota,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
826,15,berdasarkan skala usaha dan risiko,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
827,15,Tersedianya Data dan Informasi Usaha,Jumlah Data dan Informasi  Usaha,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
828,15,Pemasaran dan Pengolahan Hasil,Pemasaran dan Pengolahan Hasil,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
